model_family,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
logistic_regression,0.011699914932250977,0.00044452559371892014,0.013981771469116212,0.0010878564160409533,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.7642276422764228,0.7398373983739838,0.7886178861788617,0.7804878048780488,0.7459016393442623,0.7638144742103159,0.01891639356371897,5,0.6590909090909091,0.5964912280701754,0.6976744186046512,0.6538461538461539,0.6037735849056604,0.6421752589035099,0.0375878304151108,5,0.6744186046511628,0.7906976744186046,0.6976744186046512,0.7906976744186046,0.7619047619047619,0.743078626799557,0.04830178364928984,3,0.6666666666666666,0.68,0.6976744186046512,0.7157894736842105,0.6736842105263158,0.6867629538963688,0.01778904577000613,5,0.8651162790697674,0.8334302325581395,0.8430232558139535,0.858139534883721,0.8083333333333333,0.8416085271317829,0.020010062969287562,5,,,,,
logistic_regression,0.012973451614379882,0.0031090131440283902,0.014163637161254882,0.000832460811284568,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.7642276422764228,0.7398373983739838,0.7886178861788617,0.7804878048780488,0.7459016393442623,0.7638144742103159,0.01891639356371897,5,0.6590909090909091,0.5964912280701754,0.6976744186046512,0.6538461538461539,0.6037735849056604,0.6421752589035099,0.0375878304151108,5,0.6744186046511628,0.7906976744186046,0.6976744186046512,0.7906976744186046,0.7619047619047619,0.743078626799557,0.04830178364928984,3,0.6666666666666666,0.68,0.6976744186046512,0.7157894736842105,0.6736842105263158,0.6867629538963688,0.01778904577000613,5,0.8651162790697674,0.8334302325581395,0.8430232558139535,0.858139534883721,0.8083333333333333,0.8416085271317829,0.020010062969287562,5,,,,,
logistic_regression,0.011055374145507812,0.0009852623547168243,0.014280176162719727,0.0008424001734836595,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.7967479674796748,0.7398373983739838,0.8048780487804879,0.8048780487804879,0.7459016393442623,0.7784486205517793,0.029264408125796573,1,0.7142857142857143,0.5964912280701754,0.7317073170731707,0.6862745098039216,0.6078431372549019,0.6673203812975769,0.05525394193089708,1,0.6976744186046512,0.7906976744186046,0.6976744186046512,0.813953488372093,0.7380952380952381,0.7476190476190476,0.047614411682959996,1,0.7058823529411765,0.68,0.7142857142857143,0.7446808510638298,0.6666666666666666,0.7023031169914774,0.02727508581946065,1,0.8732558139534883,0.829360465116279,0.8430232558139535,0.8502906976744186,0.8157738095238095,0.8423408084163897,0.01946123728528731,3,,,,,
logistic_regression,0.01141963005065918,0.001341083807043746,0.01350102424621582,0.001704891063929589,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.7967479674796748,0.7398373983739838,0.8048780487804879,0.8048780487804879,0.7459016393442623,0.7784486205517793,0.029264408125796573,1,0.7142857142857143,0.5964912280701754,0.7317073170731707,0.6862745098039216,0.6078431372549019,0.6673203812975769,0.05525394193089708,1,0.6976744186046512,0.7906976744186046,0.6976744186046512,0.813953488372093,0.7380952380952381,0.7476190476190476,0.047614411682959996,1,0.7058823529411765,0.68,0.7142857142857143,0.7446808510638298,0.6666666666666666,0.7023031169914774,0.02727508581946065,1,0.8732558139534883,0.829360465116279,0.8430232558139535,0.8502906976744186,0.8157738095238095,0.8423408084163897,0.01946123728528731,3,,,,,
logistic_regression,0.012880754470825196,0.001221002130470784,0.015117931365966796,0.0011722032820909078,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.8048780487804879,0.7317073170731707,0.7967479674796748,0.7967479674796748,0.7540983606557377,0.7768359322937493,0.02875040056509694,3,0.7209302325581395,0.5925925925925926,0.725,0.6730769230769231,0.62,0.6663199496455311,0.05301424131783212,3,0.7209302325581395,0.7441860465116279,0.6744186046511628,0.813953488372093,0.7380952380952381,0.7383167220376523,0.045034826231278274,5,0.7209302325581395,0.6597938144329897,0.6987951807228916,0.7368421052631579,0.6739130434782609,0.6980548752910878,0.028548261076288946,3,0.8767441860465116,0.8276162790697674,0.8436046511627907,0.8456395348837209,0.8196428571428571,0.8426495016611296,0.019634681489920505,1,,,,,
logistic_regression,0.012459039688110352,0.000739616258202186,0.015378141403198242,0.0017636997499100107,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.8048780487804879,0.7317073170731707,0.7967479674796748,0.7967479674796748,0.7540983606557377,0.7768359322937493,0.02875040056509694,3,0.7209302325581395,0.5925925925925926,0.725,0.6730769230769231,0.62,0.6663199496455311,0.05301424131783212,3,0.7209302325581395,0.7441860465116279,0.6744186046511628,0.813953488372093,0.7380952380952381,0.7383167220376523,0.045034826231278274,5,0.7209302325581395,0.6597938144329897,0.6987951807228916,0.7368421052631579,0.6739130434782609,0.6980548752910878,0.028548261076288946,3,0.8767441860465116,0.8276162790697674,0.8436046511627907,0.8456395348837209,0.8196428571428571,0.8426495016611296,0.019634681489920505,1,,,,,
random_forest,0.2658597469329834,0.006673956860553085,0.033200550079345706,0.0011779612189558556,,,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.7967479674796748,0.7560975609756098,0.8292682926829268,0.7723577235772358,0.7295081967213115,0.7767959482873517,0.034163379576015514,1,0.725,0.6326530612244898,0.7894736842105263,0.6666666666666666,0.6046511627906976,0.683688914978476,0.0663903678616372,1,0.6744186046511628,0.7209302325581395,0.6976744186046512,0.6976744186046512,0.6190476190476191,0.6819490586932446,0.03472003644048747,11,0.6987951807228916,0.6739130434782609,0.7407407407407407,0.6818181818181818,0.611764705882353,0.6814063705284856,0.041783296188707686,5,0.8510174418604651,0.8123546511627907,0.8715116279069768,0.7803779069767443,0.7885416666666667,0.8207606589147286,0.03530049532164851,12,,1.0,200.0,,
random_forest,0.5631834030151367,0.007515865549255519,0.07011370658874512,0.012892562980519807,,,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.8130081300813008,0.7560975609756098,0.8211382113821138,0.7723577235772358,0.7213114754098361,0.7767826202852193,0.036889579354731195,2,0.75,0.6326530612244898,0.7692307692307693,0.6744186046511628,0.5909090909090909,0.6834423052031025,0.0678424019622755,2,0.6976744186046512,0.7209302325581395,0.6976744186046512,0.6744186046511628,0.6190476190476191,0.6819490586932446,0.03472003644048747,11,0.7228915662650602,0.6739130434782609,0.7317073170731707,0.6744186046511628,0.6046511627906976,0.6815163388516703,0.04527137497479296,4,0.8559593023255814,0.8148255813953488,0.8715116279069768,0.7848837209302325,0.7921130952380953,0.8238586655592469,0.03437929567248374,11,,1.0,400.0,,
random_forest,0.2703852653503418,0.007554762904494474,0.0349846363067627,0.0010872470731300874,,,"{'model__max_depth': None, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.7886178861788617,0.7479674796747967,0.7723577235772358,0.7642276422764228,0.7459016393442623,0.7638144742103159,0.015876800380586194,3,0.6976744186046512,0.62,0.6829268292682927,0.6521739130434783,0.6222222222222222,0.654999476627729,0.031331719641254877,3,0.6976744186046512,0.7209302325581395,0.6511627906976745,0.6976744186046512,0.6666666666666666,0.6868217054263566,0.02480620155038758,9,0.6976744186046512,0.6666666666666666,0.6666666666666666,0.6741573033707865,0.6436781609195402,0.6697686432456622,0.01730867078364581,9,0.8595930232558139,0.8168604651162791,0.8697674418604651,0.7944767441860465,0.7979166666666667,0.8277228682170543,0.03128948440010469,9,,3.0,200.0,,
random_forest,0.5305339813232421,0.030092383782961578,0.058025264739990236,0.004398456743305561,,,"{'model__max_depth': None, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.7886178861788617,0.7398373983739838,0.7723577235772358,0.7723577235772358,0.7377049180327869,0.7621751299480208,0.020021764688305178,5,0.6976744186046512,0.6078431372549019,0.6829268292682927,0.6666666666666666,0.6086956521739131,0.6527613407936851,0.037629587464349516,4,0.6976744186046512,0.7209302325581395,0.6511627906976745,0.6976744186046512,0.6666666666666666,0.6868217054263566,0.02480620155038758,9,0.6976744186046512,0.6595744680851063,0.6666666666666666,0.6818181818181818,0.6363636363636364,0.6684194743076484,0.02070874378019784,11,0.8622093023255815,0.8215116279069767,0.8656976744186047,0.7941860465116278,0.8026785714285714,0.8292566445182725,0.029698998005915675,8,,3.0,400.0,,
random_forest,0.232401704788208,0.015189613380267676,0.0339928150177002,0.0022808507950531523,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.7723577235772358,0.7398373983739838,0.7886178861788617,0.7479674796747967,0.7459016393442623,0.7589364254298281,0.018526287323212855,9,0.6530612244897959,0.6,0.6888888888888889,0.6153846153846154,0.6078431372549019,0.6330355732036405,0.03334121719530977,11,0.7441860465116279,0.7674418604651163,0.7209302325581395,0.7441860465116279,0.7380952380952381,0.74296788482835,0.014908682859398843,1,0.6956521739130435,0.673469387755102,0.7045454545454546,0.6736842105263158,0.6666666666666666,0.6828035786813165,0.014618382199698875,3,0.8715116279069767,0.8255813953488371,0.8694767441860465,0.8162790697674418,0.8229166666666666,0.8411531007751938,0.024156290705035086,3,4,1.0,200.0,,
random_forest,0.42697834968566895,0.01284043169388536,0.04931306838989258,0.0017944066903634191,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.7723577235772358,0.7479674796747967,0.7886178861788617,0.7560975609756098,0.7377049180327869,0.7605491136878582,0.01804034571612724,6,0.6530612244897959,0.6071428571428571,0.6888888888888889,0.6274509803921569,0.6,0.6353087901827398,0.03251999853649413,9,0.7441860465116279,0.7906976744186046,0.7209302325581395,0.7441860465116279,0.7142857142857143,0.7428571428571429,0.026793149705855078,2,0.6956521739130435,0.6868686868686869,0.7045454545454546,0.6808510638297872,0.6521739130434783,0.6840182584400901,0.017826565383408613,1,0.8755813953488372,0.8247093023255814,0.872093023255814,0.8142441860465117,0.8226190476190476,0.8418493909191584,0.026374842165424413,1,4,1.0,400.0,,
random_forest,0.2205282211303711,0.00919453570567399,0.033061885833740236,0.001387702444598448,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.7642276422764228,0.7398373983739838,0.7804878048780488,0.7560975609756098,0.7377049180327869,0.7556710649073705,0.01589185280167586,11,0.6458333333333334,0.6,0.6739130434782609,0.6274509803921569,0.6041666666666666,0.6302728047740835,0.02739538768412137,12,0.7209302325581395,0.7674418604651163,0.7209302325581395,0.7441860465116279,0.6904761904761905,0.7287929125138428,0.025777914624330517,4,0.6813186813186813,0.673469387755102,0.6966292134831461,0.6808510638297872,0.6444444444444445,0.6753425581662322,0.017189424516913968,7,0.8747093023255814,0.826453488372093,0.8674418604651163,0.8191860465116279,0.8199404761904762,0.841546234772979,0.024351387214759122,2,4,3.0,200.0,,
random_forest,0.43941640853881836,0.01030817432933928,0.05398468971252442,0.0037518403528842047,,,"{'model__max_depth': 4, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.7723577235772358,0.7479674796747967,0.7886178861788617,0.7560975609756098,0.7377049180327869,0.7605491136878582,0.01804034571612724,6,0.6530612244897959,0.6071428571428571,0.6888888888888889,0.6274509803921569,0.6,0.6353087901827398,0.03251999853649413,9,0.7441860465116279,0.7906976744186046,0.7209302325581395,0.7441860465116279,0.7142857142857143,0.7428571428571429,0.026793149705855078,2,0.6956521739130435,0.6868686868686869,0.7045454545454546,0.6808510638297872,0.6521739130434783,0.6840182584400901,0.017826565383408613,1,0.8761627906976743,0.8226744186046512,0.8715116279069767,0.8127906976744186,0.8208333333333333,0.8407945736434108,0.027222991763802877,4,4,3.0,400.0,,
random_forest,0.2595931053161621,0.009874972250594088,0.033817720413208005,0.0021237021914868475,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.7723577235772358,0.7317073170731707,0.7967479674796748,0.7642276422764228,0.7131147540983607,0.755631080900973,0.029746476514377534,12,0.6666666666666666,0.5961538461538461,0.7142857142857143,0.6521739130434783,0.574468085106383,0.6407496450512177,0.05018324392673481,8,0.6976744186046512,0.7209302325581395,0.6976744186046512,0.6976744186046512,0.6428571428571429,0.6913621262458471,0.025870993134793043,8,0.6818181818181818,0.6526315789473685,0.7058823529411765,0.6741573033707865,0.6067415730337079,0.6642461980222443,0.033413336533529805,12,0.863953488372093,0.8168604651162791,0.8723837209302325,0.7845930232558139,0.7991071428571429,0.8273795681063122,0.034939076669067703,10,8,1.0,200.0,,
random_forest,0.5095173358917237,0.011505147906233417,0.05401110649108887,0.0034846307954757086,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.7804878048780488,0.7398373983739838,0.7886178861788617,0.7723577235772358,0.7213114754098361,0.7605224576835933,0.025664818406589504,8,0.6818181818181818,0.6037735849056604,0.6976744186046512,0.6666666666666666,0.5833333333333334,0.6466532370656987,0.04491847381091821,6,0.6976744186046512,0.7441860465116279,0.6976744186046512,0.6976744186046512,0.6666666666666666,0.7007751937984495,0.024806201550387603,6,0.6896551724137931,0.6666666666666666,0.6976744186046512,0.6818181818181818,0.6222222222222222,0.671607332345103,0.026731173724192342,8,0.865406976744186,0.820639534883721,0.8691860465116279,0.7915697674418605,0.8077380952380953,0.830908084163898,0.031129313016592768,7,8,1.0,400.0,,
random_forest,0.25966606140136717,0.008400851414915889,0.036675643920898435,0.002131702195156107,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.7723577235772358,0.7398373983739838,0.7886178861788617,0.7642276422764228,0.7295081967213115,0.7589097694255631,0.021540228682925065,10,0.6666666666666666,0.6078431372549019,0.6976744186046512,0.6521739130434783,0.5957446808510638,0.6440205632841522,0.03767605680072616,7,0.6976744186046512,0.7209302325581395,0.6976744186046512,0.6976744186046512,0.6666666666666666,0.6961240310077519,0.017264385621178362,7,0.6818181818181818,0.6595744680851063,0.6976744186046512,0.6741573033707865,0.6292134831460674,0.6684875710049585,0.023167306720329853,10,0.8683139534883721,0.8209302325581396,0.8726744186046511,0.7962209302325581,0.8089285714285714,0.8334136212624585,0.031298857239140686,6,8,3.0,200.0,,
random_forest,0.4942820072174072,0.018796242509238403,0.053202581405639646,0.003068254480339713,,,"{'model__max_depth': 8, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.7723577235772358,0.7398373983739838,0.7967479674796748,0.7642276422764228,0.7459016393442623,0.7638144742103159,0.020265944908238853,3,0.6666666666666666,0.6037735849056604,0.7142857142857143,0.6521739130434783,0.6170212765957447,0.6507842310994528,0.03908083749021942,5,0.6976744186046512,0.7441860465116279,0.6976744186046512,0.6976744186046512,0.6904761904761905,0.7055370985603544,0.01952453501785553,5,0.6818181818181818,0.6666666666666666,0.7058823529411765,0.6741573033707865,0.651685393258427,0.6760419796110476,0.01793602067632348,6,0.8706395348837209,0.8229651162790698,0.8715116279069767,0.7973837209302326,0.8136904761904762,0.8352380952380951,0.03038720340753014,5,8,3.0,400.0,,
xgboost,0.02837657928466797,0.0005019174201057941,0.01400456428527832,0.0015480866003076252,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.8130081300813008,0.7398373983739838,0.7886178861788617,0.7479674796747967,0.7377049180327869,0.765427162468346,0.030099692793794052,2,0.7272727272727273,0.6,0.6808510638297872,0.6153846153846154,0.6,0.644701681297426,0.050952382606303456,3,0.7441860465116279,0.7674418604651163,0.7441860465116279,0.7441860465116279,0.7142857142857143,0.7428571428571429,0.01688805983672935,2,0.735632183908046,0.673469387755102,0.7111111111111111,0.6736842105263158,0.6521739130434783,0.6892141612688107,0.02998388397052431,2,0.8773255813953488,0.8210755813953488,0.8627906976744186,0.8206395348837209,0.834375,0.8432412790697674,0.022911513834706458,1,2,,100.0,0.03,0.8
xgboost,0.02758941650390625,0.0018417710800738168,0.015005397796630859,0.001100807217454102,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.7967479674796748,0.7398373983739838,0.7723577235772358,0.7479674796747967,0.7377049180327869,0.7589230974276957,0.02256417771503335,5,0.7045454545454546,0.6,0.6470588235294118,0.6153846153846154,0.5961538461538461,0.6326285479226657,0.04018122330223518,7,0.7209302325581395,0.7674418604651163,0.7674418604651163,0.7441860465116279,0.7380952380952381,0.7476190476190476,0.017892283879176733,1,0.7126436781609196,0.673469387755102,0.7021276595744681,0.6736842105263158,0.6595744680851063,0.6842998808203824,0.019811807659803473,5,0.8697674418604651,0.8213662790697673,0.8594476744186046,0.8235465116279069,0.8200892857142857,0.8388434385382059,0.021316631262079933,5,2,,100.0,0.03,1.0
