Disease,Model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
Diabetes,XGBoost,0.0980910301208496,0.004235784066554289,0.0060160160064697266,0.0006052762853336025,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.8444767441860465,0.8055232558139535,0.8444767441860466,0.796220930232558,0.8080357142857143,0.8197466777408637,0.02057214410288641,21,7.0,,100.0,0.01,0.8
Diabetes,XGBoost,0.11210684776306153,0.007856848308919152,0.005967473983764649,4.0577301238194086e-05,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.8219476744186046,0.7890988372093024,0.8347383720930233,0.7811046511627906,0.7522321428571429,0.7958243355481728,0.029525960691827332,48,7.0,,100.0,0.01,1.0
Diabetes,XGBoost,0.20576949119567872,0.007273573818782125,0.007619428634643555,0.0010274759288798239,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.8450581395348837,0.811046511627907,0.8447674418604652,0.7918604651162789,0.8083333333333333,0.8202131782945736,0.021209520489380743,20,7.0,,200.0,0.01,0.8
Diabetes,XGBoost,0.20226964950561524,0.008023377012101927,0.006580209732055664,0.0009836159243353487,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.833139534883721,0.7999999999999998,0.8462209302325582,0.7825581395348837,0.7568452380952381,0.8037527685492801,0.03265191809524002,37,7.0,,200.0,0.01,1.0
Diabetes,XGBoost,0.2646935939788818,0.014832805777363347,0.006577157974243164,0.0007636701928866637,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8511627906976744,0.811046511627907,0.8433139534883721,0.7909883720930233,0.8047619047619048,0.8202547065337763,0.023101405275699722,19,7.0,,300.0,0.01,0.8
Diabetes,XGBoost,0.29364948272705077,0.02044991395739533,0.006840276718139649,0.00037847837371709115,,,"{'model__learning_rate': 0.01, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.8313953488372093,0.8125,0.8354651162790698,0.7933139534883721,0.7577380952380952,0.8060825027685494,0.028444612894925884,35,7.0,,300.0,0.01,1.0
Diabetes,XGBoost,0.04033384323120117,0.0039024405075040397,0.007201576232910156,0.0009800755397575203,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.858139534883721,0.8125,0.8494186046511628,0.8078488372093023,0.8309523809523809,0.8317718715393134,0.019753728907573948,7,3.0,,100.0,0.05,0.8
Diabetes,XGBoost,0.03461580276489258,0.0015368240158374572,0.007007980346679687,0.0014200401721177628,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.8534883720930233,0.8122093023255813,0.8427325581395348,0.8082848837209302,0.8282738095238095,0.8289977851605759,0.017319552071293993,8,3.0,,100.0,0.05,1.0
Diabetes,XGBoost,0.06819958686828613,0.0038666231776975602,0.00711979866027832,0.0006740385551172348,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.8348837209302326,0.8142441860465116,0.8462209302325581,0.7880813953488371,0.8074404761904762,0.8181741417497232,0.02050396007948514,22,3.0,,200.0,0.05,0.8
Diabetes,XGBoost,0.06217045783996582,0.005776604057289611,0.006382465362548828,0.0004678982443076993,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.8351744186046511,0.8162790697674418,0.8465116279069768,0.7968023255813953,0.8095238095238095,0.8208582502768549,0.017839139069468237,18,3.0,,200.0,0.05,1.0
Diabetes,XGBoost,0.08930559158325195,0.005006960680646407,0.006602144241333008,0.00048572348600503827,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8322674418604652,0.8107558139534883,0.8476744186046512,0.7776162790697674,0.7922619047619047,0.8121151716500552,0.025521550451949072,27,3.0,,300.0,0.05,0.8
Diabetes,XGBoost,0.07887039184570313,0.00225236426752899,0.006415033340454101,0.0010394302459397185,,,"{'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.8264534883720931,0.8122093023255814,0.8438953488372093,0.7892441860465116,0.7898809523809524,0.8123366555924696,0.021131838833157716,26,3.0,,300.0,0.05,1.0
Diabetes,XGBoost,0.06179137229919433,0.0031264953310129475,0.006409215927124024,0.0004911272129972036,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.854360465116279,0.8151162790697675,0.8424418604651163,0.7927325581395349,0.8050595238095237,0.8219421373200444,0.023047781332829663,16,5.0,,100.0,0.05,0.8
Diabetes,XGBoost,0.05891871452331543,0.003474115544502876,0.006215047836303711,0.0009732756678405246,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.851453488372093,0.8215116279069767,0.8340116279069767,0.8014534883720931,0.8026785714285715,0.8222217607973421,0.01901187282948349,15,5.0,,100.0,0.05,1.0
Diabetes,XGBoost,0.10777926445007324,0.00654541508280214,0.007022953033447266,0.0012562185438470474,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.8343023255813954,0.8046511627906977,0.8459302325581396,0.7872093023255815,0.7788690476190476,0.8101924141749723,0.026071293333457677,30,5.0,,200.0,0.05,0.8
Diabetes,XGBoost,0.10045418739318848,0.006116600962352979,0.0060040950775146484,0.000632876107210149,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.8380813953488373,0.8127906976744186,0.8334302325581395,0.7930232558139535,0.7857142857142858,0.8126079734219269,0.020925232092641778,25,5.0,,200.0,0.05,1.0
Diabetes,XGBoost,0.14364190101623536,0.006757276093002835,0.0066072940826416016,0.0004929824724347663,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8220930232558139,0.8034883720930233,0.8430232558139534,0.7694767441860465,0.7678571428571429,0.801187707641196,0.029356601032338822,40,5.0,,300.0,0.05,0.8
Diabetes,XGBoost,0.13514237403869628,0.006616529674114424,0.006811332702636719,0.001000726766517539,,,"{'model__learning_rate': 0.05, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.8267441860465116,0.8093023255813954,0.833139534883721,0.7875,0.7764880952380953,0.8066348283499447,0.02185849240084411,32,5.0,,300.0,0.05,1.0
Diabetes,XGBoost,0.08927936553955078,0.002945150356097025,0.005995750427246094,7.3051079134073415e-06,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.8392441860465116,0.8113372093023256,0.8433139534883721,0.7866279069767441,0.7961309523809524,0.8153308416389811,0.022642199073916344,24,7.0,,100.0,0.05,0.8
Diabetes,XGBoost,0.08984050750732422,0.002961677463605823,0.006395101547241211,0.0004930277622180643,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.8322674418604651,0.8136627906976743,0.8296511627906977,0.7863372093023255,0.7690476190476191,0.8061932447397563,0.024738599163835376,34,7.0,,100.0,0.05,1.0
Diabetes,XGBoost,0.1409813404083252,0.006595346091144286,0.006396579742431641,0.00048320347952072004,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.8334302325581395,0.8063953488372092,0.8404069767441861,0.7694767441860465,0.7773809523809523,0.8054180509413069,0.02859272210164643,36,7.0,,200.0,0.05,0.8
Diabetes,XGBoost,0.1513289451599121,0.006421549315773271,0.006733322143554687,0.0011547874562403647,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.8247093023255814,0.7999999999999999,0.8328488372093023,0.7784883720930234,0.7592261904761906,0.7990545404208195,0.02760572381457516,44,7.0,,200.0,0.05,1.0
Diabetes,XGBoost,0.1948835849761963,0.006927666241438562,0.006404399871826172,0.0004940726533459404,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8281976744186047,0.8061046511627906,0.8430232558139534,0.7627906976744185,0.7735119047619048,0.8027256367663345,0.030764856701303932,39,7.0,,300.0,0.05,0.8
Diabetes,XGBoost,0.19272203445434571,0.005401039670810887,0.006605863571166992,0.000494423962403525,,,"{'model__learning_rate': 0.05, 'model__max_depth': 7, 'model__n_estimators': 300, 'model__subsample': 1.0}",0.8133720930232557,0.7979651162790697,0.8343023255813954,0.7697674418604652,0.756547619047619,0.7943909191583609,0.02829986292024522,51,7.0,,300.0,0.05,1.0
Diabetes,XGBoost,0.03460593223571777,0.0017412541425841665,0.005800294876098633,0.00040021083301582143,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.8322674418604651,0.8061046511627907,0.8430232558139535,0.7843023255813952,0.8178571428571428,0.8167109634551496,0.020486425486389577,23,3.0,,100.0,0.1,0.8
Diabetes,XGBoost,0.030925416946411134,0.0007806436046333443,0.0057403564453125,0.0003900024677722888,,,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.844186046511628,0.8069767441860465,0.8380813953488372,0.7997093023255814,0.818154761904762,0.821421650055371,0.0172424984672312,17,3.0,,100.0,0.1,1.0
