model_family,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
xgboost,0.08318600654602051,0.003575291397509572,0.010434532165527343,0.00046640001862473083,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.967032967032967,0.967032967032967,0.9560439560439561,0.967032967032967,0.978021978021978,0.9670329670329669,0.006950060791578831,12,0.9696969696969697,0.9428571428571428,0.96875,0.9428571428571428,0.9705882352941176,0.9589498981410747,0.013152535728275155,13,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9529411764705882,0.02352941176470589,6,0.9552238805970149,0.9565217391304348,0.9393939393939394,0.9565217391304348,0.9705882352941176,0.9556499067091883,0.00989051885449376,12,0.9963880288957688,0.9989680082559339,0.9917440660474716,0.9886480908152735,0.9938080495356038,0.9939112487100104,0.0035808775176258845,9,2,,200.0,0.03,0.8
xgboost,0.09035873413085938,0.00542857389556064,0.011012792587280273,0.0011414835906830977,,,"{'model__learning_rate': 0.03, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.967032967032967,0.967032967032967,0.967032967032967,0.967032967032967,0.978021978021978,0.9692307692307691,0.00439560439560438,11,0.9696969696969697,0.9428571428571428,0.9696969696969697,0.9428571428571428,0.9705882352941176,0.9591392920804687,0.01329830200197449,12,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.9588235294117646,0.014408763192842228,1,0.9552238805970149,0.9565217391304348,0.9552238805970149,0.9565217391304348,0.9705882352941176,0.9588158949498033,0.005914717799704925,8,0.9969040247678019,0.9989680082559339,0.9907120743034056,0.9881320949432404,0.9938080495356038,0.993704850361197,0.003948632914284638,10,2,,200.0,0.03,1.0
xgboost,0.0703662395477295,0.0037945333147236388,0.009216976165771485,0.0009896105005385665,,,"{'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.967032967032967,0.967032967032967,0.967032967032967,0.9340659340659341,0.978021978021978,0.9626373626373625,0.014906219743132446,13,0.9696969696969697,0.9428571428571428,1.0,0.868421052631579,0.9705882352941176,0.9503126800959618,0.044760478695965965,14,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9529411764705882,0.02352941176470589,6,0.9552238805970149,0.9565217391304348,0.9538461538461539,0.9166666666666666,0.9705882352941176,0.9505693351068775,0.01798877839378231,13,0.9886480908152734,0.9984520123839009,0.9907120743034056,0.9865841073271414,0.9876160990712075,0.9904024767801858,0.004250002122182442,15,3,,100.0,0.03,0.8
xgboost,0.08294315338134765,0.016060398050689775,0.011223411560058594,0.002296468252069929,,,"{'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.967032967032967,0.945054945054945,0.9560439560439561,0.9340659340659341,0.978021978021978,0.956043956043956,0.015540808377726312,15,0.9696969696969697,0.9142857142857143,0.96875,0.868421052631579,0.9705882352941176,0.9383483943816762,0.04102497736298157,15,0.9411764705882353,0.9411764705882353,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9470588235294117,0.022009749333964365,13,0.9552238805970149,0.927536231884058,0.9393939393939394,0.9166666666666666,0.9705882352941176,0.9418817907671592,0.019234647207236624,15,0.9876160990712074,0.9953560371517027,0.9901960784313726,0.9865841073271414,0.9865841073271414,0.9892672858617131,0.0033184592757096822,16,3,,100.0,0.03,1.0
xgboost,0.1437227725982666,0.024932911779995088,0.010952997207641601,0.0007320131027930823,,,"{'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.9560439560439561,0.967032967032967,0.978021978021978,0.967032967032967,0.989010989010989,0.9714285714285715,0.011206636293610512,4,0.9411764705882353,0.9428571428571428,1.0,0.9428571428571428,1.0,0.9653781512605042,0.028275281808152062,7,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.9588235294117646,0.014408763192842228,1,0.9411764705882353,0.9565217391304348,0.9696969696969697,0.9565217391304348,0.9850746268656716,0.9617983090823492,0.014731737255648962,4,0.9932920536635707,0.9979360165118679,0.9927760577915377,0.9855521155830753,0.9938080495356038,0.9926728586171312,0.004002212472583152,12,3,,200.0,0.03,0.8
xgboost,0.12512779235839844,0.014394046509838228,0.010063552856445312,0.0010074174155247039,,,"{'model__learning_rate': 0.03, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.9560439560439561,0.967032967032967,0.967032967032967,0.967032967032967,0.989010989010989,0.9692307692307693,0.010766987880365621,7,0.9411764705882353,0.9428571428571428,1.0,0.9428571428571428,1.0,0.9653781512605042,0.028275281808152062,7,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9529411764705882,0.02352941176470589,6,0.9411764705882353,0.9565217391304348,0.9538461538461539,0.9565217391304348,0.9850746268656716,0.958628145912186,0.014392488830050735,9,0.9927760577915377,0.9974200206398349,0.9912280701754386,0.9896800825593395,0.9938080495356038,0.9929824561403509,0.002622964917882145,11,3,,200.0,0.03,1.0
xgboost,0.042453575134277347,0.0021927954813996445,0.009973526000976562,0.0008377791533259342,,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 0.8}",0.978021978021978,0.967032967032967,0.967032967032967,0.967032967032967,0.989010989010989,0.9736263736263737,0.008791208791208798,1,1.0,0.9428571428571428,0.9696969696969697,0.9428571428571428,1.0,0.9710822510822512,0.02556444749293241,3,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.9588235294117646,0.014408763192842228,1,0.9696969696969697,0.9565217391304348,0.9552238805970149,0.9565217391304348,0.9850746268656716,0.9646077910841051,0.011520567297558579,1,0.9969040247678018,0.998452012383901,0.9927760577915378,0.9871001031991744,0.9948400412796697,0.994014447884417,0.00395132914738425,8,2,,100.0,0.1,0.8
xgboost,0.04256043434143066,0.0012534658348355569,0.009938335418701172,0.00057382549937617,,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 100, 'model__subsample': 1.0}",0.978021978021978,0.978021978021978,0.9560439560439561,0.967032967032967,0.989010989010989,0.9736263736263737,0.011206636293610506,1,1.0,0.9705882352941176,0.96875,0.9428571428571428,1.0,0.9764390756302521,0.021593215322310226,1,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9529411764705882,0.02352941176470589,6,0.9696969696969697,0.9705882352941176,0.9393939393939394,0.9565217391304348,0.9850746268656716,0.9642551020762266,0.015369173200807223,3,0.9969040247678018,0.9989680082559339,0.9938080495356036,0.9881320949432405,0.9948400412796697,0.9945304437564498,0.0036573880591680495,5,2,,100.0,0.1,1.0
xgboost,0.06470999717712403,0.0036621289066449494,0.010905647277832031,0.0002727530469339458,,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 0.8}",0.978021978021978,0.967032967032967,0.945054945054945,0.967032967032967,0.989010989010989,0.9692307692307693,0.014578570507056717,7,1.0,0.9428571428571428,0.967741935483871,0.9428571428571428,1.0,0.9706912442396314,0.0255975746902709,5,0.9411764705882353,0.9705882352941176,0.8823529411764706,0.9705882352941176,0.9705882352941176,0.9470588235294117,0.03429971702850177,13,0.9696969696969697,0.9565217391304348,0.9230769230769231,0.9565217391304348,0.9850746268656716,0.9581783995800868,0.020463075038363213,11,0.9979360165118679,0.9979360165118679,0.9948400412796697,0.9886480908152735,0.9958720330237358,0.9950464396284829,0.003416500589731031,2,2,,200.0,0.1,0.8
xgboost,0.06528477668762207,0.0037691840769362127,0.011276626586914062,0.0013541601615494213,,,"{'model__learning_rate': 0.1, 'model__max_depth': 2, 'model__n_estimators': 200, 'model__subsample': 1.0}",0.967032967032967,0.978021978021978,0.9560439560439561,0.967032967032967,0.989010989010989,0.9714285714285715,0.011206636293610512,4,0.9696969696969697,0.9705882352941176,0.96875,0.9428571428571428,1.0,0.9703784695696461,0.0180998278772347,6,0.9411764705882353,0.9705882352941176,0.9117647058823529,0.9705882352941176,0.9705882352941176,0.9529411764705882,0.02352941176470589,6,0.9552238805970149,0.9705882352941176,0.9393939393939394,0.9565217391304348,0.9850746268656716,0.9613604842562357,0.01543445756071714,6,0.9979360165118679,0.9979360165118679,0.9938080495356038,0.9865841073271413,0.9974200206398348,0.9947368421052631,0.004358867302774612,4,2,,200.0,0.1,1.0
