model_family,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_model__max_depth,param_model__min_samples_leaf,param_model__n_estimators,param_model__learning_rate,param_model__subsample
logistic_regression,0.1206385612487793,0.22081782315642612,0.011303853988647462,0.0009616030050218592,0.1,,"{'model__C': 0.1, 'model__class_weight': None}",0.71875,0.8387096774193549,0.8387096774193549,0.7096774193548387,0.7419354838709677,0.7695564516129034,0.05743526646152836,5,0.8947368421052632,1.0,1.0,0.9411764705882353,0.9,0.9471826625386998,0.04602648007381112,3,0.7083333333333334,0.782608695652174,0.782608695652174,0.6666666666666666,0.75,0.7380434782608696,0.04492753623188408,5,0.7906976744186046,0.8780487804878049,0.8780487804878049,0.7804878048780488,0.8181818181818182,0.8290929716908163,0.041830746573184634,5,0.8854166666666666,0.9565217391304348,0.9293478260869565,0.9047619047619048,0.8273809523809524,0.900685817805383,0.043732197715683874,5,,,,,
logistic_regression,0.010843229293823243,0.0007545171173387402,0.010804128646850587,0.0007392024211994484,0.1,balanced,"{'model__C': 0.1, 'model__class_weight': 'balanced'}",0.71875,0.8387096774193549,0.8387096774193549,0.7096774193548387,0.7419354838709677,0.7695564516129034,0.05743526646152836,5,0.8947368421052632,1.0,1.0,0.9411764705882353,0.9,0.9471826625386998,0.04602648007381112,3,0.7083333333333334,0.782608695652174,0.782608695652174,0.6666666666666666,0.75,0.7380434782608696,0.04492753623188408,5,0.7906976744186046,0.8780487804878049,0.8780487804878049,0.7804878048780488,0.8181818181818182,0.8290929716908163,0.041830746573184634,5,0.8854166666666666,0.9565217391304348,0.9293478260869565,0.9047619047619048,0.8273809523809524,0.900685817805383,0.043732197715683874,5,,,,,
logistic_regression,0.014308691024780273,0.0018626781712465902,0.019535923004150392,0.002345967289756861,1.0,,"{'model__C': 1.0, 'model__class_weight': None}",0.84375,0.8709677419354839,0.8709677419354839,0.8064516129032258,0.7741935483870968,0.8332661290322582,0.037845271410813924,3,0.9130434782608695,1.0,1.0,0.95,0.9047619047619048,0.9535610766045549,0.04086285214448022,1,0.875,0.8260869565217391,0.8260869565217391,0.7916666666666666,0.7916666666666666,0.8221014492753623,0.03060253973011404,3,0.8936170212765957,0.9047619047619048,0.9047619047619048,0.8636363636363636,0.8444444444444444,0.8822443277762426,0.024159918101649237,3,0.9010416666666667,0.9510869565217391,0.9347826086956522,0.8928571428571429,0.8273809523809524,0.9014298654244307,0.04274369186996888,3,,,,,
logistic_regression,0.011209869384765625,0.0007476123680092193,0.01112971305847168,0.0008978723731837542,1.0,balanced,"{'model__C': 1.0, 'model__class_weight': 'balanced'}",0.84375,0.8709677419354839,0.8709677419354839,0.8064516129032258,0.7741935483870968,0.8332661290322582,0.037845271410813924,3,0.9130434782608695,1.0,1.0,0.95,0.9047619047619048,0.9535610766045549,0.04086285214448022,1,0.875,0.8260869565217391,0.8260869565217391,0.7916666666666666,0.7916666666666666,0.8221014492753623,0.03060253973011404,3,0.8936170212765957,0.9047619047619048,0.9047619047619048,0.8636363636363636,0.8444444444444444,0.8822443277762426,0.024159918101649237,3,0.9010416666666667,0.9510869565217391,0.9347826086956522,0.8928571428571429,0.8273809523809524,0.9014298654244307,0.04274369186996888,3,,,,,
logistic_regression,0.011157751083374023,0.0018847569107441147,0.012043476104736328,0.0013278215083810992,10.0,,"{'model__C': 10.0, 'model__class_weight': None}",0.84375,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.7419354838709677,0.839717741935484,0.05001463105391158,1,0.9130434782608695,1.0,1.0,0.9545454545454546,0.8333333333333334,0.9401844532279314,0.062475326289692,5,0.875,0.8260869565217391,0.8260869565217391,0.875,0.8333333333333334,0.8471014492753624,0.022932235360067617,1,0.8936170212765957,0.9047619047619048,0.9047619047619048,0.9130434782608695,0.8333333333333334,0.8899035284789216,0.028951604359733905,1,0.9166666666666666,0.9293478260869565,0.9619565217391304,0.869047619047619,0.8452380952380952,0.9044513457556935,0.04203695270689575,1,,,,,
logistic_regression,0.011979246139526367,0.0010997976479169976,0.011902332305908203,0.0015046697583597376,10.0,balanced,"{'model__C': 10.0, 'model__class_weight': 'balanced'}",0.84375,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.7419354838709677,0.839717741935484,0.05001463105391158,1,0.9130434782608695,1.0,1.0,0.9545454545454546,0.8333333333333334,0.9401844532279314,0.062475326289692,5,0.875,0.8260869565217391,0.8260869565217391,0.875,0.8333333333333334,0.8471014492753624,0.022932235360067617,1,0.8936170212765957,0.9047619047619048,0.9047619047619048,0.9130434782608695,0.8333333333333334,0.8899035284789216,0.028951604359733905,1,0.9166666666666666,0.9293478260869565,0.9619565217391304,0.869047619047619,0.8452380952380952,0.9044513457556935,0.04203695270689575,1,,,,,
random_forest,0.20984067916870117,0.018469935161581248,0.028931522369384767,0.0017859111165188868,,,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 200}",0.875,0.8064516129032258,0.9032258064516129,0.9354838709677419,0.8387096774193549,0.871774193548387,0.04564829580027388,3,0.9166666666666666,0.8695652173913043,0.9545454545454546,0.9583333333333334,0.9130434782608695,0.9224308300395258,0.03236189056095367,7,0.9166666666666666,0.8695652173913043,0.9130434782608695,0.9583333333333334,0.875,0.9065217391304348,0.03221582985648105,1,0.9166666666666666,0.8695652173913043,0.9333333333333333,0.9583333333333334,0.8936170212765957,0.9143031144002467,0.030775931078542363,2,0.9583333333333334,0.9510869565217391,0.9728260869565217,0.9583333333333334,0.8988095238095238,0.9478778467908903,0.02553056125708468,1,,1.0,200.0,,
random_forest,0.4488234996795654,0.0890287175348837,0.04895486831665039,0.006130657069456236,,,"{'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__n_estimators': 400}",0.875,0.8387096774193549,0.8709677419354839,0.9354838709677419,0.8387096774193549,0.8717741935483871,0.03537372935396982,2,0.9166666666666666,0.9090909090909091,0.9523809523809523,0.9583333333333334,0.9130434782608695,0.9299030679465462,0.021005377016627504,6,0.9166666666666666,0.8695652173913043,0.8695652173913043,0.9583333333333334,0.875,0.8978260869565219,0.03502706967712162,5,0.9166666666666666,0.8888888888888888,0.9090909090909091,0.9583333333333334,0.8936170212765957,0.9133193638512788,0.02465916512839747,4,0.9609375,0.9510869565217391,0.9728260869565217,0.9553571428571429,0.8988095238095238,0.9478034420289856,0.025561221113539354,2,,1.0,400.0,,
random_forest,0.17900233268737792,0.0029168369154403454,0.025138473510742186,0.000968098428768684,,,"{'model__max_depth': None, 'model__min_samples_leaf': 3, 'model__n_estimators': 200}",0.875,0.8064516129032258,0.9032258064516129,0.9032258064516129,0.8064516129032258,0.8588709677419354,0.04402369052889092,9,0.9166666666666666,0.8695652173913043,0.9545454545454546,0.9565217391304348,0.9090909090909091,0.9212779973649539,0.03222684019540163,12,0.9166666666666666,0.8695652173913043,0.9130434782608695,0.9166666666666666,0.8333333333333334,0.8898550724637679,0.033412005459126065,6,0.9166666666666666,0.8695652173913043,0.9333333333333333,0.9361702127659575,0.8695652173913043,0.9050601295097133,0.029737856721779053,7,0.9583333333333334,0.9402173913043479,0.9728260869565217,0.9464285714285715,0.8928571428571428,0.9421325051759835,0.02703607949960035,5,,3.0,200.0,,
random_forest,0.38582358360290525,0.011942484527966455,0.04558706283569336,0.0024875610047642893,,,"{'model__max_depth': None, 'model__min_samples_leaf': 3, 'model__n_estimators': 400}",0.875,0.8064516129032258,0.8709677419354839,0.9032258064516129,0.8387096774193549,0.8588709677419354,0.03325085181949727,9,0.9166666666666666,0.8695652173913043,0.9523809523809523,0.9565217391304348,0.9130434782608695,0.9216356107660454,0.031534612716580215,10,0.9166666666666666,0.8695652173913043,0.8695652173913043,0.9166666666666666,0.875,0.8894927536231882,0.02227597992599912,7,0.9166666666666666,0.8695652173913043,0.9090909090909091,0.9361702127659575,0.8936170212765957,0.9050220054382866,0.022403671190778872,8,0.9583333333333334,0.9347826086956521,0.9728260869565217,0.9404761904761906,0.8928571428571428,0.939855072463768,0.02706826549677164,7,,3.0,400.0,,
